name,category,nicotine_type,nicotine_min,nicotine_max,size_min,size_max,flavour,flavours_all_approved,flavours_count,disposable_keyword
vaporesso-itank-2-replacement-glass,Vape Devices,,,,,,,,,FALSE
salty-rage-pod-kit,Vape Devices,,,,,,,,,FALSE
ultra-bar-stick-battery,Vape Devices,,,,,,,,,TRUE
smoka-flint-nano-dry-herb-vaporizer,Heat Not Burn,,,,,,,,,FALSE
jet-flame-kiwi-lighter-premium-jj7,Smoking,,,,,,,,,FALSE
jet-flame-kiwi-lighter-premium-jj3,Smoking,,,,,,,,,FALSE
salty-smart-bar-pre-filled-pod-kit,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
ultra-bar-stick-pre-filled-pod-kit,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Blueberry, Raspberry",FALSE,3,TRUE
salty-get-bar-pre-filled-pod-kit,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Dragonfruit, Strawberry, Hint of Blackberry, Menthol",FALSE,4,FALSE
salty-rage-replacement-pods,Vape Devices,,,,,,,,,FALSE
jet-flame-kiwi-lighter-premium-jj4,Smoking,,,,,,,,,FALSE
puffco-new-plus-vaporizer,Heat Not Burn,,,,,,,,,FALSE
puffco-proxy-ripple-vaporizer,Heat Not Burn,,,,,,,,,FALSE
puffco-peak-pro-joystick-cap,Heat Not Burn,,,,,,,,,FALSE
nico-icy-double-apple-50g,Hookahs,,,,,,,,,FALSE
puffco-plus-chamber,Heat Not Burn,,,,,,,,,FALSE
raw-classic-black-connoisseur-king-size-slim-papers-tips,Smoking,,,,,,,,,FALSE
zen-blue-king-size-slim-papers,Smoking,,,,,,,,,FALSE
vaporesso-luxe-x2-pod-kit,Vape Devices,,,,,,,,,FALSE
salty-luxe-bar-peach-mint-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Peach, Ice",FALSE,2,TRUE
salty-smart-bar-berry-mint-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
salty-smart-bar-sour-apple-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
salty-smart-bar-watermelon-strawberry-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
salty-smart-bar-watermelon-mint-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
dokha-automatic-popping-cigar-cutter,Smoking,,,,,,,,,FALSE
kiwi-lighter-premium-jj5-lighter,Smoking,,,,,,,,,FALSE
kiwi-lighter-premium-jj9-lighter,Smoking,,,,,,,,,FALSE
dokha-pipe-set-with-grinder-and-mesh,Smoking,,,,,,,,,FALSE
ultra-bar-stick-mint-mango-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Mango",FALSE,2,TRUE
salty-infinity-bar-ice-edition-mint-disposable-vape,Vape Devices,Nicotine Salt Strength,35,35,,,Mint,TRUE,1,FALSE
salty-get-bar-ice-cola-edition-sweet-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Cola, Ice",FALSE,2,FALSE
salty-get-bar-mint-grape-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Grape",FALSE,2,FALSE
salty-get-bar-berry-lemon-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Raspberry, Blackcurrant, Blackberry, Lemon, Soda, Ice",FALSE,6,FALSE
salty-get-bar-berry-kiwi-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Raspberry, Blueberry, Blackcurrant, Kiwi",FALSE,5,FALSE
smoka-flint-nano-glass-mouthpiece,Heat Not Burn,,,,,,,,,FALSE
smoka-nug-titan-edition-chamber-mesh-screen,Heat Not Burn,,,,,,,,,FALSE
terea-black-green-carton-10pk,Heat Not Burn,,,,,,,,,FALSE
terea-black-tropical-carton-10pk,Heat Not Burn,,,,,,,,,FALSE
salty-luxe-bar-mint-strawberry-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Strawberry, Menthol",TRUE,2,TRUE
salty-luxe-bar-blueberry-raspberry-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Cranberry, Raspberry, Berry",FALSE,3,TRUE
salty-luxe-bar-sweet-grape-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Bubble Gum, Grape",FALSE,2,TRUE
salty-luxe-bar-cherry-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Cola, Soda, Cherry, Ice",FALSE,4,TRUE
salty-infinity-bar-ice-edition-berry-peach-disposable-vape,Vape Devices,Nicotine Salt Strength,35,35,,,"Ice, Blueberry, Raspberry, Blackcurrant, Peach",FALSE,5,FALSE
salty-infinity-bar-berry-disposable-vape,Vape Devices,Nicotine Salt Strength,35,35,,,"Mango, Pineapple, Cranberry, Blueberry",FALSE,4,FALSE
salty-infinity-bar-sour-grape-disposable-vape,Vape Devices,Nicotine Salt Strength,35,35,,,"Muscat Grape, Green Grape, White Grape",FALSE,3,FALSE
salty-infinity-bar-ice-edition-peach-pear-disposable-vape,Vape Devices,Nicotine Salt Strength,35,35,,,"Peach, Pear, Ice",FALSE,3,FALSE
uwell-caliburn-g3-pro-pod-kit,Vape Devices,,,,,,,,,FALSE
vaporesso-gen-se-80w-kit,Vape Devices,,,,,,,,,FALSE
smok-zrex-rf-pod-kit,Vape Devices,,,,,,,,,FALSE
vaporesso-xros-3-r-pod-kit,Vape Devices,,,,,,,,,FALSE
luciano-the-dreamer-belicoso,Smoking,,,,,,,,,FALSE
jfr-maduro-robusto-cigar-5-5-50,Smoking,,,,,,,,,FALSE
jfr-corojo-robusto-cigar-5-5-50,Smoking,,,,,,,,,FALSE
jfr-corojo-titan-cigar-6-60,Smoking,,,,,,,,,FALSE
new-cuba-toro-cigar-6x50,Smoking,,,,,,,,,FALSE
new-cuba-churchill-cigar-7x48,Smoking,,,,,,,,,FALSE
new-cuba-robusto-cigar-5x50,Smoking,,,,,,,,,FALSE
new-cuba-superior-connecticut-toro-cigar-6x50,Smoking,,,,,,,,,FALSE
new-cuba-superior-connecticut-titan-cigar-6-x-60,Smoking,,,,,,,,,FALSE
new-cuba-superior-corona-gorda-cigar-5-5x44,Smoking,,,,,,,,,FALSE
jet-flame-kiwi-lighter-premium-jj13,Smoking,,,,,,,,,FALSE
jet-flame-kiwi-lighter-premium-jj14,Smoking,,,,,,,,,FALSE
jet-flame-kiwi-lighter-premium-jj15,Smoking,,,,,,,,,FALSE
davinci-miqro-stainless-steel-dosing-pods,Heat Not Burn,,,,,,,,,FALSE
davinci-miqro-mouthpiece-silicone,Heat Not Burn,,,,,,,,,FALSE
ice-edition-peach-pear-disposable-vape-2-x-replacement-pods-combo,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
ice-edition-mint-disposable-vape-2-x-replacement-pods-combo,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
ice-edition-barry-peach-disposable-vape-2-x-replacement-pods-combo,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
berry-disposable-vape-2-x-replacement-pods-combo,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
ice-edition-sour-grape-disposable-vape-2-x-replacement-pods-combo,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
davinci-miqro-flat-mouthpiece,Heat Not Burn,,,,,,,,,FALSE
eyce-pv1-portable-vaporizer,Heat Not Burn,,,,,,,,,FALSE
terea-oasis-pearl-carton-10pk,Heat Not Burn,,,,,,,,,FALSE
raw-flying-disc-cone-holder,Smoking,,,,,,,,,FALSE
smok-zrex-rf-replacement-pods,Vape Devices,,,,,,,,,FALSE
salty-cross-pod-kit,Vape Devices,,,,,,,,,FALSE
smok-rpm100-pod-mod-kit,Vape Devices,,,,,,,,,FALSE
salty-vision-pod-kit,Vape Devices,,,,,,,,,FALSE
vaporesso-itank-t-replacement-glass-tube,Vape Devices,,,,,,,,,FALSE
lawless-uneek-3-0-dry-herb-vaporizer,Heat Not Burn,,,,,,,,,FALSE
ice-edition-mint-infinity-bar-replacement-pods-2pk,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
ice-edition-mint-infinity-bar-replacement-pods-2pk-2,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
ice-edition-mint-infinity-bar-replacement-pods-2pk-3,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
ice-edition-mint-infinity-bar-replacement-pods-2pk-4,Vape Devices,Nicotine Salt Strength,35,35,,,,,,FALSE
peach-mint-salty-luxe-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
peach-mint-salty-luxe-bar-replacement-pod-1,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
sweet-grape-salty-luxe-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,,,,FALSE
ice-cola-edition-sweet-salty-get-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Cola, Ice",FALSE,2,FALSE
mint-grape-salty-get-bar-replacement-pods,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Grape",FALSE,2,FALSE
tropical-strawberry-salty-get-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Dragonfruit, Strawberry, Hint of Blackberry, Menthol",FALSE,4,FALSE
berry-lemon-salty-get-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Raspberry, Blackcurrant, Blackberry, Lemon, Soda, Ice",FALSE,6,FALSE
berry-kiwi-salty-get-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Raspberry, Blueberry, Blackcurrant, Kiwi",FALSE,5,FALSE
sour-apple-salty-smart-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,Sour Apple,FALSE,1,FALSE
berry-mint-salty-smart-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Blackcurrant, Ice",FALSE,2,FALSE
mint-strawberry-salty-pulse-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Strawberry, Menthol",TRUE,2,TRUE
ice-edition-raspberry-lime-salty-pulse-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Citrus, Raspberry, Ice",FALSE,3,TRUE
sweet-tobacco-salty-pulse-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,Tobacco,TRUE,1,TRUE
watermelon-peach-salty-pulse-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Watermelon, Melon, Peach, Ice",FALSE,4,TRUE
sour-apple-salty-pulse-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,Sour Apple,FALSE,1,TRUE
strawberry-guava-salty-prime-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Strawberry, Guava, hint of ice",FALSE,3,FALSE
watermelon-strawberry-salty-prime-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Strawberry, Watermelon",TRUE,2,FALSE
mint-grape-salty-prime-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Grape, hint of ice",FALSE,2,FALSE
grape-peach-salty-prime-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Grape, Peach, hint of ice",FALSE,3,FALSE
banana-mint-salty-prime-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Banana, Ice",FALSE,2,FALSE
lychee-mint-salty-pro-bar-replacement-pod,Vape Devices,Nicotine Concentration,11.4,11.4,8,8,"Lychee, Ice",FALSE,2,FALSE
ice-cola-edition-sweet-salty-pro-bar-replacement-pod,Vape Devices,Nicotine Concentration,11.4,11.4,8,8,"Cola, Ice",FALSE,2,FALSE
strawberry-peach-salty-pro-bar-replacement-pod,Vape Devices,Nicotine Concentration,11.4,11.4,8,8,"Stawberry, Peach, Ice",FALSE,3,FALSE
mint-salty-pro-bar-replacement-pod,Vape Devices,Nicotine Concentration,11.4,11.4,8,8,Mint,TRUE,1,FALSE
mint-ultra-bar-replacement-pod-11-40mg-ml,Vape Devices,Nicotine Concentration,11.4,11.4,,,Mint,TRUE,1,FALSE
vanilla-mint-ultra-bar-replacement-pod-11-40mg-ml,Vape Devices,Nicotine Concentration,11.4,11.4,,,"Vanilla, Ice",FALSE,2,FALSE
ice-edition-sour-blueberry-ultra-bar-replacement-pod-11-40mg-ml,Vape Devices,Nicotine Concentration,11.4,11.4,,,"Blueberry, Lemon, Ice",FALSE,3,FALSE
raspberry-peach-ultra-bar-replacement-pod-11-40mg-ml,Vape Devices,Nicotine Concentration,11.4,11.4,,,"Raspberry, Peach",TRUE,2,FALSE
tobacco-ultra-bar-replacement-pod-11-40mg-ml,Vape Devices,Nicotine Concentration,11.4,11.4,,,Tobacco,TRUE,1,FALSE
tropical-lychee-ultra-bar-replacement-pod-11-40mg-ml,Vape Devices,Nicotine Concentration,11.4,11.4,,,"Lychee, Watermelon, Mango, Peach, hint of ice",FALSE,5,FALSE
apple-kiwi-ultra-bar-replacement-pod-11-40mg-ml,Vape Devices,Nicotine Concentration,11.4,11.4,,,"Green Apple, Kiwi, Ice",FALSE,3,FALSE
peach-mint-ultra-bar-replacement-pod-19-95mg-ml,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Peach, Ice",FALSE,2,FALSE
ice-edition-watermelon-apple-ultra-bar-replacement-pod-19-95mg-ml,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Watermelon, Apple, Ice",FALSE,3,FALSE
blueberry-raspberry-ultra-bar-replacement-pod-19-95mg-ml,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Cranberry, Raspberry, Berry",FALSE,3,FALSE
mint-mango-ultra-bar-replacement-pod-19-95mg-ml,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Mango",FALSE,2,FALSE
grape-mint-ultra-bar-replacement-pod-19-95mg-ml,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Green Grape, hint of ice",FALSE,2,FALSE
ice-edition-strawberry-lemon-ultra-bar-replacement-pod-19-95mg-ml,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Strawberry, Lemon, Soda, ice",FALSE,4,FALSE
ice-edition-berry-raspberry-ultra-bar-replacement-pod-19-95mg-ml,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Ice, Blueberry, Raspberry",FALSE,3,FALSE
nbt-scarlet-aluminum-grinder-with-container-63mm-4x-parts,Smoking,,,,,,,,,FALSE
nbt-aqua-metal-grinder-63mm-4x-parts,Smoking,,,,,,,,,FALSE
nbt-aluminum-ufo-shaped-grinder-79mm-4xparts,Smoking,,,,,,,,,FALSE
shisha-glass-eg-50-premium-4xhose-hookah-33cm,Hookahs,,,,,,,,,FALSE
shisha-glass-eg-51-premium-colored-4xhose-hookah-48cm,Hookahs,,,,,,,,,FALSE
shisha-glass-eg-53-premium-clear-4xhose-hookah-48cm,Hookahs,,,,,,,,,FALSE
shisha-glass-eg-42-premium-crystal-4xhose-hookah-48cm,Hookahs,,,,,,,,,FALSE
salty-vision-replacement-pod,Vape Devices,,,,,,,,,FALSE
salty-cross-replacement-pods,Vape Devices,,,,,,,,,FALSE
salty-aurora-stick-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Blueberry, Raspberry, Grape, hint of ice",FALSE,4,FALSE
salty-aurora-stick-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Blueberry, Raspberry, Grape, hint of ice",FALSE,4,TRUE
vaporesso-armour-gs-pod-mod-kit,Vape Devices,,,,,,,,,FALSE
test1,Smoking,,,,,,,,,FALSE
watermelon-strawberry-salty-smart-bar-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Strawberry, Watermelon",TRUE,2,FALSE
salty-rage-lite-pod-kit,Vape Devices,,,,,,,,,FALSE
salty-get-bar-replacement-battery,Vape Devices,,,,,,,,,FALSE
snoop-dogg-g-pen-replacement-glass-1pc,Smoka Vape,,,,,,,,,FALSE
berry-raspberry-salty-aurora-stick-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Blueberry, Raspberry, Grape, hint of ice",FALSE,4,TRUE
grape-peach-salty-aurora-stick-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Grape, Peach, Ice",FALSE,3,TRUE
sweet-grape-salty-aurora-stick-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Bubble Gum, Grape",FALSE,2,TRUE
watermelon-mint-salty-aurora-stick-disposable-vape,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Watermelon, Ice",FALSE,2,TRUE
salty-aurora-stick-refill-empty-replacement-pod-1pc,Vape Devices,,,,,,,,,FALSE
berry-raspberry-salty-aurora-stick-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Blueberry, Raspberry, Grape, hint of ice",FALSE,4,FALSE
grape-peach-salty-aurora-stick-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Grape, Peach, Ice",FALSE,3,FALSE
sweet-grape-salty-aurora-stick-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Bubble Gum, Grape",FALSE,2,FALSE
watermelon-mint-salty-aurora-stick-replacement-pod,Vape Devices,Nicotine Concentration,19.95,19.95,,,"Watermelon, Ice",FALSE,2,FALSE
salty-pulse-bar-replacement-battery,Vape Devices,,,,,,,,,FALSE
vaporesso-armour-g-replacement-pods,Vape Devices,,,,,,,,,FALSE
smok-t-air-sub-ohm-tank,Vape Devices,,,,,,,,,FALSE
