name,category,price,buttons,details
elements-red-connoisseur-king-size-paper-tips,Smoking,$7.00,,"Product Description: Elements Gum Tips
Gummed Perforated Tips
Chemical Free
Chlorine Free
33 Tips Per Pack
Size: 57mm x 17mm
34 Tips per Pack
Natural Gum GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Elements Hemp King Size Slims Smoking Papers, also known as the Red Elements due to the packaging. The papers are made from pure hemp, with each paper being individually watermarked with the unique criss-cross. This stops the paper from burning uneven, as well as making sure of the authenticity of the rolling paper. There are 33 hemp papers per pack with the standard KS Slim size, 110mm long and 44mm wide. Elements burn with zero ash, except for a tiny line caused by the sugar gum turning into caramel as it burns. Every single paper is watermarked with the criss-cross imprint, ensuring a clean, even slow burn all the way down to the end.| Product Description:

Elements Gum Tips
Gummed Perforated Tips
Chemical Free
Chlorine Free
33 Tips Per Pack
Size: 57mm x 17mm
34 Tips per Pack
Natural Gum"
elements-king-size-ultra-slims-rolling-papers,Smoking,$3.50,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Elements King Size Ultra Slims Rolling Papers have been made from pure rice which has been pressed to make ultra thin rolling papers, creating a slow burning paper. Elements Kingsize Ultra Slim Papers burn smoothly producing no ash except the caramel created as the sugar gum burns. Each packet contains 33 leaves of pure pleasure. Made In SPAIN| "
elements-king-size-ultra-slims-connoisseur-rolling-papers-tips,Smoking,$5.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Have been made from pure rice which has been pressed to make ultra thin rolling papers. Each pack also contains 50 filter tips which are held in the packaging, a tie band attached to the packaging can be wrapped around the packaging to keep both papers and tips in place. Each packet contains 33 leaves of pure pleasure. Made In SPAIN| "
ocb-premium-ks-slim-paper-tips,Smoking,$8.00,,"Product Description: OCB Papers & Tips Packet
Premium Quality
Hologram Logo
32 Papers & 32 Filters
Pure Flax
Size: 108mm x 45mm
Box Of 32 Packets
Made In France GET FREE SHIPPING ON ORDERS OVER $50.00.| 
OCB Premium Kingsize Slim Papers and Filters are a new product from the famous French brand OCB. These handy packs mean you will never need to fill your pockets up with unnecessary stuff as these have everything you need to make a quality roll up. You can expect the same great quality premium king slim papers you would normally get with the added advantage of tips included. 32 papers and 32 tips per packet, each paper is 108mm in length and 45mm wide.| Product Description:

OCB Papers & Tips Packet
Premium Quality
Hologram Logo
32 Papers & 32 Filters
Pure Flax
Size: 108mm x 45mm
Box Of 32 Packets
Made In France"
ocb-ultimate-slim-filter,Smoking,$6.00,,"The Ultimate Series features the thinnest OCB Papers of all time. At just 10 grams per square meter, they are specially meant for advanced roll your own enthusiasts. In addition to the king size Slim papers, this pack also includes 32 matching filter tips. The perfect complete package for the skillful OCB enthusiast.Ultimate OCB Slim & Tips| Description: 32 papers & tips per pack GET FREE SHIPPING ON ORDERS OVER $50.00.| The Ultimate Series features the thinnest OCB Papers of all time. At just 10 grams per square meter, they are specially meant for advanced roll your own enthusiasts. In addition to the king size Slim papers, this pack also includes 32 matching filter tips. The perfect complete package for the skillful OCB enthusiast.Ultimate OCB Slim & Tips| Description:

32 papers & tips per pack"
ocb-virgin-paper-tip-50pcs,Smoking,$2.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
These filter tips from OCB are unbleached for the environment conscious smoker. As all filter tips from OCB they are perforated for easier folding, nicely cut out and glued into small booklets with 50 filter tips in each one.| "
ocb-premium-slim-paper-s,Smoking,$4.00,,"Product Specification: Black Premium Range Label Slims
Ultra-Lightweight - Ultra Thin
Slow Burning
Pure Flax Paper and Arabic Natural Gum
32 Leaves Per Pack
Size: 109x44mm GET FREE SHIPPING ON ORDERS OVER $50.00.| 
OCB Premium Kingsize Slim Rolling Papers have the silver holographic labeling with the distinctive black packaging, which sets the Premium Range out from the rest of the OCB ranges. Each paper is ultra thin, lightweight, easy to roll and burns slowly. Made in France| Product Specification:

Black Premium Range Label Slims
Ultra-Lightweight - Ultra Thin
Slow Burning
Pure Flax Paper and Arabic Natural Gum
32 Leaves Per Pack
Size: 109x44mm"
ocb-eco-filters-extra-slim,Smoking,$5.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
EXTRA SLIM 5.7mm / 120 pcs in pack. 1200 filters of 5.7mm diameter, UNBLEACHED & BIODEGRADABLE Here are the latest Ultra Slim OCB filters, organic hemp filters. Pack has 20 sticks of 6 pre-cut filters tips wrapped in a protective film. Organic filters are 100% natural, unbleached. The filters are biodegradable and decompose naturally, after use, in 28 days.| "
dora-king-size-menthol-tubes,Smoking,$12.00,,"Dora King Size Menthol Tubes combine distinctive design whigh-qualitylity components to ensure that they taste as good as they look. 100 tubes per pack GET FREE SHIPPING ON ORDERS OVER $50.00.| Dora King Size Menthol Tubes combine distinctive design whigh-qualitylity components to ensure that they taste as good as they look.

100 tubes per pack| "
silicon-container-5ml-1pc,Smoking,$5.00,,"Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport.| 1) Safe and non-toxic, Made of 100% food-grade silicone| 2) Temperature Range: -40ºC to + 230ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher| 3) Durability,pliability and not fragile..| 4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.| 5) Tasteless ,non-corrosive,environmental and scientific.| 6) Flexible, lightweight and portable, easy to store and transport.| 7) Reasonable price, high quality  GET FREE SHIPPING ON ORDERS OVER $50.00.| Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport.| 1) Safe and non-toxic, Made of 100% food-grade silicone

2) Temperature Range: -40ºC to + 230ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher

3) Durability,pliability and not fragile..

4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.

5) Tasteless ,non-corrosive,environmental and scientific.

6) Flexible, lightweight and portable, easy to store and transport.

7) Reasonable price, high quality"
silicone-container-6ml,Smoking,$4.00,,"Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport.| Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:| 1) Safe and non-toxic, Made of 100% food-grade silicone| 2) Temperature Range: -40ºC to + 230ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher| 3) Durability,pliability and not fragile..| 4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.| 5) Tasteless ,non-corrosive,environmental and scientific.| 6) Flexible, lightweight and portable, easy to store and transport.| 7) Reasonable price, high quality| 8) Weight: 17g/pcs  GET FREE SHIPPING ON ORDERS OVER $50.00.| Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport.

Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:

1) Safe and non-toxic, Made of 100% food-grade silicone

2) Temperature Range: -40ºC to + 230ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher

3) Durability,pliability and not fragile..

4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.

5) Tasteless ,non-corrosive,environmental and scientific.

6) Flexible, lightweight and portable, easy to store and transport.

7) Reasonable price, high quality

8) Weight: 17g/pcs"
silicone-9ml-container-jl-020y,Smoking,$5.00,,"Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g| Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:| 1) Safe and non-toxic, Made of 100% food-grade silicone| 2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher| 3) Durability,pliability and not fragile..| 4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.| 5) Tasteless ,non-corrosive,environmental and scientific.| 6) Flexible, lightweight and portable, easy to store and transport.| 7) Reasonable price, high quality| 8) The size : 10.0 * 10.0 * 10.0 ( cm )  GET FREE SHIPPING ON ORDERS OVER $50.00.| Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g

Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:

1) Safe and non-toxic, Made of 100% food-grade silicone

2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher

3) Durability,pliability and not fragile..

4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.

5) Tasteless ,non-corrosive,environmental and scientific.

6) Flexible, lightweight and portable, easy to store and transport.

7) Reasonable price, high quality

8) The size : 10.0 * 10.0 * 10.0 ( cm )"
silicone-15ml-jar-container-jl-021y,Smoking,$10.00,,"Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Capacity: 15ml, Net weight: 0.05kg| Colour may vary depending on stock availability at the time of ordering (**)| Product Specification: Safe and non-toxic, Made of 100% food-grade silicone
Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher
Durability,pliability and not fragile.
Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.
Tasteless ,non-corrosive,environmental and scientific.
Flexible, lightweight and portable, easy to store and transport.

 GET FREE SHIPPING ON ORDERS OVER $50.00.| Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Capacity: 15ml, Net weight: 0.05kg

Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:

Safe and non-toxic, Made of 100% food-grade silicone
Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher
Durability,pliability and not fragile.
Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.
Tasteless ,non-corrosive,environmental and scientific.
Flexible, lightweight and portable, easy to store and transport.

"
silicon-6-1-big-non-stick-container-jl-018y,Smoking,$15.00,,"Ultra Portable Travel Friendly Micro Size Storage Container,Non Stick Surface is Perfect for Storing Sticky Materials. Washable, Resealable and Reusable.| Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:| 1) Safe and non-toxic, Made of 100% food-grade silicone| 2) Temperature Range: -40Ã‚ÂºC to + 230 Ã‚ÂºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher| 3) Durability,pliability and not fragile..| 4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.| 5) Tasteless ,non-corrosive,environmental and scientific.| 6) Flexible, lightweight and portable, easy to store and transport.| 7) Reasonable price, high quality| 8) Size: 100mm*50mm*22mm| 9) weight: 0.1kg/pcs  GET FREE SHIPPING ON ORDERS OVER $50.00.| Ultra Portable Travel Friendly Micro Size Storage Container,Non Stick Surface is Perfect for Storing Sticky Materials. Washable, Resealable and Reusable.

Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:

1) Safe and non-toxic, Made of 100% food-grade silicone

2) Temperature Range: -40Ã‚ÂºC to + 230 Ã‚ÂºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher

3) Durability,pliability and not fragile..

4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.

5) Tasteless ,non-corrosive,environmental and scientific.

6) Flexible, lightweight and portable, easy to store and transport.

7) Reasonable price, high quality

8) Size: 100mm*50mm*22mm

9) weight: 0.1kg/pcs"
silicone-11ml-container,Smoking,$7.00,,"Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g| Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:| 1) Safe and non-toxic, Made of 100% food-grade silicone| 2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher| 3) Durability,pliability and not fragile..| 4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.| 5) Tasteless ,non-corrosive,environmental and scientific.| 6) Flexible, lightweight and portable, easy to store and transport.| 7) Reasonable price, high quality   GET FREE SHIPPING ON ORDERS OVER $50.00.| Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g

Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:

1) Safe and non-toxic, Made of 100% food-grade silicone

2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher

3) Durability,pliability and not fragile..

4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.

5) Tasteless ,non-corrosive,environmental and scientific.

6) Flexible, lightweight and portable, easy to store and transport.

7) Reasonable price, high quality "
silicone-10ml-container,Smoking,$7.00,,"Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g| Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:| 1) Safe and non-toxic, Made of 100% food-grade silicone| 2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher| 3) Durability,pliability and not fragile..| 4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.| 5) Tasteless ,non-corrosive,environmental and scientific.| 6) Flexible, lightweight and portable, easy to store and transport.| 7) Reasonable price, high quality|  |   GET FREE SHIPPING ON ORDERS OVER $50.00.| Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g

Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:

1) Safe and non-toxic, Made of 100% food-grade silicone

2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher

3) Durability,pliability and not fragile..

4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.

5) Tasteless ,non-corrosive,environmental and scientific.

6) Flexible, lightweight and portable, easy to store and transport.

7) Reasonable price, high quality

 "
silicone-1-5ml-container,Smoking,$6.00,,"Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g| Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:| 1) Safe and non-toxic, Made of 100% food-grade silicone| 2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher| 3) Durability,pliability and not fragile..| 4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.| 5) Tasteless ,non-corrosive,environmental and scientific.| 6) Flexible, lightweight and portable, easy to store and transport.| 7) Reasonable price, high quality|    GET FREE SHIPPING ON ORDERS OVER $50.00.| Tasteless, non-corrosive, environmental and scientific, Flexible, lightweight and portable, easy to store and transport, Net weight: 20g

Colour may vary depending on stock availability at the time of ordering (**)| Product Specification:

1) Safe and non-toxic, Made of 100% food-grade silicone

2) Temperature Range: -40ºC to + 230 ºC, safe to use in oven, microwave, freezer, refrigerator and dishwasher

3) Durability,pliability and not fragile..

4) Anti-dust,anti-slip,anti-aging,anti-stain,non-stick,easy to clean.

5) Tasteless ,non-corrosive,environmental and scientific.

6) Flexible, lightweight and portable, easy to store and transport.

7) Reasonable price, high quality

 "
juicy-s-jay-thai-incense-sticks-raspberry,Smoking,$3.00,,"Juicy Jay products are some of the most popular products in the smoking industry, and Juicy Jay's Thai Incense Sticks are no exception. Made in Thailand, where incense has been created for thousands of years, Juicy Jay's Thai Incense Sticks provide a full, rich flavour and aroma. A perfect solution for meditation or just for creating an environment with a pleasant smell. Available in several scents. Pack of 20 Incense Sticks
Full, Rich Aroma
Perfect for Meditating
Long Lasting
Made in Thailand
Available in Several Scents GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Juicy® Thai Incense Sticks will have your mouth watering with their scrumptiously tempting scents. These incense sticks are perfect for freshening up a room and getting rid of unwanted scents. Currently available in a range of different scents. Each pack contains 20 sticks of incense.| Juicy Jay products are some of the most popular products in the smoking industry, and Juicy Jay's Thai Incense Sticks are no exception. Made in Thailand, where incense has been created for thousands of years, Juicy Jay's Thai Incense Sticks provide a full, rich flavour and aroma. A perfect solution for meditation or just for creating an environment with a pleasant smell. Available in several scents.

Pack of 20 Incense Sticks
Full, Rich Aroma
Perfect for Meditating
Long Lasting
Made in Thailand
Available in Several Scents"
juicy-s-jay-thai-incense-sticks-midnight,Smoking,$3.00,,"Juicy Jay products are some of the most popular products in the smoking industry, and Juicy Jay's Thai Incense Sticks are no exception. Made in Thailand, where incense has been created for thousands of years, Juicy Jay's Thai Incense Sticks provide a full, rich flavour and aroma. A perfect solution for meditation or just for creating an environment with a pleasant smell. Available in several scents. Pack of 20 Incense Sticks
Full, Rich Aroma
Perfect for Meditating
Long Lasting
Made in Thailand
Available in Several Scents GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Juicy® Thai Incense Sticks will have your mouth watering with their scrumptiously tempting scents. These incense sticks are perfect for freshening up a room and getting rid of unwanted scents. Currently available in a range of different scents. Each pack contains 20 sticks of incense.| Juicy Jay products are some of the most popular products in the smoking industry, and Juicy Jay's Thai Incense Sticks are no exception. Made in Thailand, where incense has been created for thousands of years, Juicy Jay's Thai Incense Sticks provide a full, rich flavour and aroma. A perfect solution for meditation or just for creating an environment with a pleasant smell. Available in several scents.

Pack of 20 Incense Sticks
Full, Rich Aroma
Perfect for Meditating
Long Lasting
Made in Thailand
Available in Several Scents"
juicy-s-jay-thai-incense-sticks-cherry-vanilla,Smoking,$3.00,,"Juicy® Thai Incense Sticks will have your mouth watering with their scrumptiously tempting scents. These incense sticks are perfect for freshening up a room and getting rid of unwanted scents. Currently available in a range of different scents. Each pack contains 20 sticks of incense.| Juicy Jay products are some of the most popular products in the smoking industry, and Juicy Jay's Thai Incense Sticks are no exception. Made in Thailand, where incense has been created for thousands of years, Juicy Jay's Thai Incense Sticks provide a full, rich flavour and aroma. A perfect solution for meditation or just for creating an environment with a pleasant smell. Available in several scents. Pack of 20 Incense Sticks
Full, Rich Aroma
Perfect for Meditating
Long Lasting
Made in Thailand
Available in Several Scents GET FREE SHIPPING ON ORDERS OVER $50.00.| Juicy® Thai Incense Sticks will have your mouth watering with their scrumptiously tempting scents. These incense sticks are perfect for freshening up a room and getting rid of unwanted scents. Currently available in a range of different scents. Each pack contains 20 sticks of incense.| Juicy Jay products are some of the most popular products in the smoking industry, and Juicy Jay's Thai Incense Sticks are no exception. Made in Thailand, where incense has been created for thousands of years, Juicy Jay's Thai Incense Sticks provide a full, rich flavour and aroma. A perfect solution for meditation or just for creating an environment with a pleasant smell. Available in several scents.

Pack of 20 Incense Sticks
Full, Rich Aroma
Perfect for Meditating
Long Lasting
Made in Thailand
Available in Several Scents"
vaporesso-vm-18-replacement-glass,Vape Devices,$5.00,,"Replacement glass for Vaporesso VM 18 Tank.| Includes: 1 x Replacement Glass GET FREE SHIPPING ON ORDERS OVER $50.00.| Replacement glass for Vaporesso VM 18 Tank.| Includes:

1 x Replacement Glass"
ijoy-jupiter-replacement-coils,Vape Devices,$18.99,"0.2 ohm J1, 0.6 ohm J2","Check out the new iJoy JUPITER Replacement Coils, featuring a convenient plug 'n' play coil installation, threaded dual slotted airflow control ring, and comes in a 0.2ohm mesh coil or 0.6ohm single regular coil option for creating decadent clouds of vapor that will dazzle the taste buds.| Specifications:| Includes: Joy JUPITER Coil Series
0.2ohm J1 Mesh Coil
0.6ohm J2 Mesh Coil
Plug 'n' Play Coil Installation
Threaded Dual Slotted Coil-Based Airflow Control Ring| 3 x Replacement Coils GET FREE SHIPPING ON ORDERS OVER $50.00.| Check out the new iJoy JUPITER Replacement Coils, featuring a convenient plug 'n' play coil installation, threaded dual slotted airflow control ring, and comes in a 0.2ohm mesh coil or 0.6ohm single regular coil option for creating decadent clouds of vapor that will dazzle the taste buds.| Specifications:

Joy JUPITER Coil Series
0.2ohm J1 Mesh Coil
0.6ohm J2 Mesh Coil
Plug 'n' Play Coil Installation
Threaded Dual Slotted Coil-Based Airflow Control Ring

Includes:

3 x Replacement Coils"
vaporesso-vm-22-replacement-glass,Vape Devices,$5.00,,"Replacement glass for Vaporesso VM 22 Tank.| Specifications:| Includes: Capacity: 2ml| 1 x Replacement Glass GET FREE SHIPPING ON ORDERS OVER $50.00.| Replacement glass for Vaporesso VM 22 Tank.| Specifications:

Capacity: 2ml

Includes:

1 x Replacement Glass"
canistro-hand-sanitiser-500ml,Smokeless,$15.00,,"Perfect for home and outdoors. Canistro hand sanitiser is specially formulated to kill 99.99% of germs to keep you hands clean without any soap or water.| Spend over $100 and receive a FREE Canistro Hand Sanitizer 55ml both Online and In-Store.| Ingredients: 70% ± 5% (V/V) Ethanol, Water, Glycerin, Propylene Glycol, etc.| Usage: Take approximately 3mL of this product and apply it on to palm. Rub hands together until dry. No need to use water.| Storage: Sealed, protected from light, stored in a cool and dry place.| WARNING: THIS PRODUCT IS A DISINFECTANT FOR EXTERNAL USE ONLY. DO NOT DRINK. KEEP OUT OF REACH OF CHILDREN. AVOID CONTACT WITH EYES.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Perfect for home and outdoors. Canistro hand sanitiser is specially formulated to kill 99.99% of germs to keep you hands clean without any soap or water.

Spend over $100 and receive a FREE Canistro Hand Sanitizer 55ml both Online and In-Store.| Ingredients: 70% ± 5% (V/V) Ethanol, Water, Glycerin, Propylene Glycol, etc.

Usage: Take approximately 3mL of this product and apply it on to palm. Rub hands together until dry. No need to use water.

Storage: Sealed, protected from light, stored in a cool and dry place.

WARNING: THIS PRODUCT IS A DISINFECTANT FOR EXTERNAL USE ONLY. DO NOT DRINK. KEEP OUT OF REACH OF CHILDREN. AVOID CONTACT WITH EYES."
nz-scale-calibration-weight-500gm,Smoking,$20.00,,"How to calibrate your scale: Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale. GET FREE SHIPPING ON ORDERS OVER $50.00.| 
If you own a Precise Digital Scale, you will want to maintain its accuracy. All scales require calibration from time to time. With the calibration weight, it will enable you to check and adjust the balance of your scale, ensuring that you get the most accurate measurement every time.| How to calibrate your scale:

Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale."
nz-scale-calibration-weight-200gm,Smoking,$12.00,,"How to calibrate your scale: Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale. GET FREE SHIPPING ON ORDERS OVER $50.00.| 
If you own a Precise Digital Scale, you will want to maintain its accuracy. All scales require calibration from time to time. With the calibration weight, it will enable you to check and adjust the balance of your scale, ensuring that you get the most accurate measurement every time.| How to calibrate your scale:

Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale."
nz-scale-calibration-weight-100gm,Smoking,$10.00,,"How to calibrate your scale: Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale. GET FREE SHIPPING ON ORDERS OVER $50.00.| 
If you own a Precise Digital Scale, you will want to maintain its accuracy. All scales require calibration from time to time. With the calibration weight, it will enable you to check and adjust the balance of your scale, ensuring that you get the most accurate measurement every time.| How to calibrate your scale:

Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale."
nz-scale-calibration-weight-50gm,Smoking,$7.00,,"How to calibrate your scale: Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale. GET FREE SHIPPING ON ORDERS OVER $50.00.| 
If you own a Precise Digital Scale, you will want to maintain its accuracy. All scales require calibration from time to time. With the calibration weight, it will enable you to check and adjust the balance of your scale, ensuring that you get the most accurate measurement every time.| How to calibrate your scale:

Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale."
nz-scale-calibration-weight-20gm,Smoking,$6.00,,"How to calibrate your scale: Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale. GET FREE SHIPPING ON ORDERS OVER $50.00.| 
If you own a Precise Digital Scale, you will want to maintain its accuracy. All scales require calibration from time to time. With the calibration weight, it will enable you to check and adjust the balance of your scale, ensuring that you get the most accurate measurement every time.| How to calibrate your scale:

Turn on the scale.
Press and hold the [M] key until the LCD display ""CAL”, release the [M] key.
Press [M] key again, the display will show ""CAL"" followed by the required calibration weight value.
Place the required calibration weight on the centre of the platform, the display will show ""PASS"" then return to the normal weighing mode.
Calibration is complete! You can turn off the scale."
smoka-nug-mouth-steel-mesh,Heat Not Burn,$3.00,,"A mesh designed for mouth tips of SMOKA Nug devices. Ensures a smooth vaping experience.| Quick Links:| SMOKA Nug | Specifications:| Includes: Compatible with SMOKA Nug| 2 x SMOKA Nug Mouth Steel Mesh GET FREE SHIPPING ON ORDERS OVER $50.00.| A mesh designed for mouth tips of SMOKA Nug devices. Ensures a smooth vaping experience.| Quick Links:

SMOKA Nug 

Specifications:

Compatible with SMOKA Nug

Includes:

2 x SMOKA Nug Mouth Steel Mesh"
smok-tfv16-drip-tip,Vape Devices,$7.00,,"The TFV16 Drip Tips, made of high-quality resin material, with the exquisite cobra pattern style, fit for the Smok TFV16 Tanks only. the diameter of the drip tips are 16mm and fits perfectly in your mouth. it will bring you the increased airflow and powerful draw effect. easy to install the Cobra TFV16 Drip Tip with just a simple press, no need to tighten it.| Specifications:| Includes: Material: Resin
Diameter: 16mm
Style: Cobra
Fits SMOK TFV16 Tanks only| 1x Drip tip GET FREE SHIPPING ON ORDERS OVER $50.00.| The TFV16 Drip Tips, made of high-quality resin material, with the exquisite cobra pattern style, fit for the Smok TFV16 Tanks only. the diameter of the drip tips are 16mm and fits perfectly in your mouth. it will bring you the increased airflow and powerful draw effect. easy to install the Cobra TFV16 Drip Tip with just a simple press, no need to tighten it.| Specifications:

Material: Resin
Diameter: 16mm
Style: Cobra
Fits SMOK TFV16 Tanks only

Includes:

1x Drip tip"
